,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
1374,B44,6,93.,1614.1316393442623,8883.620327868852,18964.23786885246,38086.82459016393,61
1375,B44,6,96.,5654.846428571429,21390.239999999998,40705.39392857143,96376.39571428571,28
1384,B45,6,03.,1916.5822222222223,10455.746944444445,14439.089444444446,35623.245,36
1414,B49,3,22.,817.0946808510639,1578.5710638297871,1312.807659574468,8260.684255319149,47
1420,B49,5,,502.5792857142857,3288.6733928571425,5343.631607142857,12804.41625,56
1423,B49,5,22.,725.3788321167883,1805.2355474452554,1387.4848905109488,8681.039854014598,137
1432,B49,6,,605.748492063492,5748.486111111111,9671.69619047619,22029.680634920638,126
1441,B49,6,22.,1742.4899428571428,2215.979238095238,1562.4536761904762,11711.501561904763,525
1444,B49,6,33.,1092.6647272727273,7778.835999999999,10625.794545454544,26269.640545454546,55
1461,B49,6,93.,1294.2870588235294,6711.126274509804,10578.353725490197,26862.191176470587,51
1462,B49,6,96.,6315.9424,19250.6024,31469.689599999998,87580.37,25
1464,B49,6,99.,722.6352173913044,6899.354347826086,16260.87956521739,32686.00130434783,23
1473,B59,6,,696.3586956521739,7551.907826086956,7819.539130434782,22195.325217391302,23
1474,B59,6,33.,1197.6158620689655,9300.904137931035,8682.820344827585,25630.487931034484,29
1495,B67,6,,381.29377049180323,4253.304098360655,3236.253606557377,9730.244918032788,61
1506,B67,6,50.,15876.485206611569,10429.448016528926,13347.737024793389,61048.43132231405,121
1548,B90,6,33.,343.3619047619048,4939.676190476191,1199.4395238095237,8685.799047619048,21
1566,B94,6,04.,1905.2981481481484,3703.9822222222224,2438.2977777777783,13527.3,27
1590,B99,6,,315.09185185185186,3853.326666666667,1823.7,7876.243703703703,27
1608,C00,6,27.,3312.128181818182,3991.4772727272725,2723.0827272727274,17583.150454545455,22
1629,C02,6,25.,13637.332960000002,7653.687599999999,6154.74968,43647.15328,125
1655,C03,6,24.,11793.287234042553,6861.536595744681,5192.0582978723405,42867.37468085107,47
1671,C04,6,27.,24258.66611111111,9718.855555555556,6904.1322222222225,64736.78944444444,36
1681,C05,6,27.,6283.351875,5768.2896875,3022.37625,26191.103125,32
1699,C06,6,27.,18055.51842696629,7482.525730337079,6762.255393258427,54336.75426966292,89
1724,C07,6,26.,4160.928461538461,4965.958846153846,2591.398717948718,20530.045256410256,78
1736,C08,6,26.,4044.1425,4441.933333333333,2118.6075,17603.382083333334,24
1800,C11,6,,538.3444444444444,6432.636666666667,2688.686111111111,12059.808888888889,36
1811,C11,6,29.,1414.510608695652,7589.28295652174,2627.544695652174,16008.349913043477,115
1816,C11,6,38.,1701.4327777777778,6199.715277777777,4313.329166666666,15806.339444444444,36
1828,C11,6,99.,1752.6405325443786,6866.787159763314,3791.7949112426036,15848.05822485207,169
1850,C13,6,29.,2696.2136111111113,6011.181388888889,3103.8808333333336,20867.385,36
1887,C15,1,,545.0330612244898,1634.6142857142859,5135.9540816326535,21725.795306122447,49
1897,C15,2,,444.5695454545455,2509.6413636363636,4283.235909090909,11122.345,22
1906,C15,3,,439.604,2574.909571428572,3113.4787142857144,8778.386,70
1912,C15,3,42.,13024.595394736842,8553.573421052632,6743.829210526316,42611.52447368421,76
1928,C15,4,42.,15036.571923076923,9827.622692307692,16576.816153846154,76352.8626923077,26
1937,C15,5,,542.3985897435898,2977.4922435897433,3322.4269230769232,10407.372564102565,156
1944,C15,5,38.,1733.29,3126.830303030303,6700.23303030303,16503.001212121213,33
1947,C15,5,42.,16075.319425287356,8024.5216858237545,7545.725862068965,45884.51398467433,261
1949,C15,5,44.,514.919051724138,3891.8352586206897,2110.266120689655,8792.650775862068,116
1950,C15,5,45.,768.9380000000001,3637.0242857142857,2802.7065714285714,11044.110571428571,35
1965,C15,5,99.,987.5388524590164,4095.7098360655737,3293.1104918032784,10975.002295081968,61
1966,C15,6,,449.3059722222222,3868.981388888889,2571.906027777778,9040.250638888889,360
1971,C15,6,33.,1305.3007407407408,6424.698148148148,2208.4455555555555,12874.678148148148,27
1972,C15,6,34.,2411.980769230769,5697.863846153847,5295.222307692307,21077.788846153846,26
1974,C15,6,38.,1696.6312,5010.2838,5678.0157,17453.2413,100
1978,C15,6,42.,19143.497552447552,10034.652804195804,11275.364174825174,61163.199342657346,1430
1979,C15,6,43.,4402.576851851852,6103.11537037037,7637.235925925926,30696.40925925926,54
1980,C15,6,44.,1332.0115934065934,5157.006538461538,3532.4262087912084,13760.233956043956,182
1981,C15,6,45.,904.3004794520548,6600.211780821918,3318.3963698630137,14250.241849315069,146
1994,C15,6,92.,1761.877777777778,9270.42962962963,7254.542592592592,37546.57777777778,27
1996,C15,6,96.,2163.2582142857145,5774.373214285714,4957.29,18097.434285714287,28
1999,C15,6,99.,1009.358203125,4965.4390234375,4493.4360546875005,14553.834453125,256
2000,C16,1,,379.2890476190476,2241.8333333333335,4601.557142857143,11170.175238095238,21
2009,C16,1,99.,7842.327083333334,3324.191666666667,9474.999166666666,29889.374583333334,24
2017,C16,3,,438.2981081081081,2444.561081081081,4174.604324324325,9819.558108108109,74
2023,C16,3,43.,13131.494430379747,8080.751772151899,6613.481392405064,40073.968101265826,79
2024,C16,3,44.,1564.0027272727275,3728.3018181818184,3501.687818181818,12565.94490909091,55
2043,C16,4,43.,10001.895151515151,9620.66696969697,12263.192727272726,67740.25909090908,33
2050,C16,5,,406.7250537634409,3055.1617204301074,3364.7596774193553,9448.49010752688,93
