,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
1341,A93,5,,47.4,501.64085714285716,399.08428571428567,1531.6445714285715,35
1345,A98,3,,51.90754098360656,1764.5573770491803,1649.8832786885246,5816.999836065574,61
1355,B00,3,,65.28274509803921,805.656862745098,664.8054901960785,2346.8883333333333,102
1364,B00,5,,61.91691729323309,949.9812781954887,580.3865413533834,2453.484812030075,133
1376,B00,6,,87.83795031055901,1621.4306832298137,859.1023602484473,3624.0203105590062,161
1377,B00,6,03.,806.1764285714286,9049.428214285714,5508.230357142857,20734.388214285715,28
1400,B01,3,,72.98958333333333,702.0159722222222,579.5739583333333,2127.6261111111107,144
1406,B01,5,,52.71662068965517,866.1896551724138,447.05613793103447,2284.770344827586,145
1411,B01,6,,110.16517412935323,1389.7043781094528,856.4129353233831,3552.3548258706464,201
1418,B02,1,,37.717176079734216,596.5625581395349,1427.7739867109635,3532.256611295681,301
1426,B02,2,,48.56567692307692,924.7139692307692,1265.7295846153845,3117.808769230769,650
1440,B02,2,99.,108.51521126760564,1431.092957746479,1049.0576056338027,4747.412394366198,71
1441,B02,3,,64.51132307692308,1082.8213307692308,932.8332153846153,3370.8431,1300
1442,B02,3,03.,473.28999999999996,1026.3818181818183,2537.628181818182,7453.215454545454,22
1443,B02,3,04.,489.85081081081086,1508.8918918918919,2126.7831531531533,7625.50099099099,111
1448,B02,3,17.,36.066517857142856,542.2785714285714,903.1970535714287,3757.584107142857,112
1464,B02,3,93.,28.502121212121214,716.759696969697,1090.1392424242424,4519.942727272727,66
1467,B02,3,99.,34.058235294117644,1018.2824183006535,967.5385620915032,3999.6372549019607,153
1468,B02,4,,74.7228384279476,1191.7723144104802,889.8493886462883,3983.735807860262,229
1482,B02,4,93.,46.44935483870968,767.1645161290322,857.5719354838709,3247.0729032258064,31
1485,B02,4,99.,38.60475,852.067625,884.7515,3628.00325,80
1486,B02,5,,60.86234357224118,1292.559220705347,832.1168600682594,3634.2992150170644,1758
