,basy_zyzd_jbbm_for_str_5,basy_yydj,basy_ssjczbm1_for_str_5,HAOCAI-5-5-E,JCJY-5-5-E,YP-5-5-E,ZFY-5-5-E,记录条数-5-5
15,A02.0,5,,95.81454545454545,1058.6327272727272,525.2818181818183,2542.4636363636364,22
21,A02.0,6,,132.64310344827587,1989.2825862068964,1014.1941379310346,4222.678793103448,58
78,A03.9,3,,74.39863247863248,747.3038461538462,684.0620512820512,2495.965299145299,117
87,A03.9,5,,58.9,1189.6413793103447,510.36172413793105,2597.450344827586,29
126,A04.9,3,,86.9621052631579,896.0722807017544,573.0701754385965,2351.488947368421,57
136,A04.9,5,,52.66813559322034,936.5316949152543,540.6583050847457,2131.781440677966,118
149,A04.9,6,,95.11441860465116,1232.8343023255813,552.273023255814,2683.8962209302326,172
176,A04.9,6,99.21,162.3992,1151.1532,405.6296,2442.3788,25
201,A08.0,2,,56.79191176470588,678.4325,273.95735294117645,1521.3382352941176,68
205,A08.0,2,99.83,58.97609756097561,447.2317073170732,594.0821951219511,1617.5421951219512,41
206,A08.0,3,,51.83870333988212,587.152180746562,263.77681728880157,1439.9793713163065,509
216,A08.0,4,,86.03218749999999,712.328125,288.708125,1918.1684375,32
217,A08.0,5,,52.404694167852064,607.3307539118066,282.7687055476529,1561.8351920341393,703
219,A08.0,5,17.95,27.699047619047622,561.9047619047619,190.6261904761905,1390.6109523809525,21
237,A08.0,6,,67.638494404883,824.0099694811801,291.85007121057987,1854.98492370295,983
239,A08.0,6,17.95,134.23379310344828,611.7431034482759,365.0653448275862,1951.9953448275862,58
261,A08.0,6,93.35,98.61514563106796,1267.8798058252428,838.9333009708738,3341.4984466019414,103
262,A08.0,6,93.39,69.57733333333334,904.5136666666666,497.4126666666667,2291.5570000000002,30
289,A08.4,5,,41.534814814814816,645.0659259259259,424.6140740740741,1648.6222222222223,27
298,A09.0,1,,57.84421875,876.19453125,1380.39515625,3311.6090625,64
303,A09.0,2,,33.71385416666667,894.4541666666668,912.2327083333333,2362.126770833333,96
314,A09.0,3,,61.68057192374351,949.6718197573657,637.7980069324091,2396.707521663778,577
315,A09.0,3,17.95,38.497692307692304,748.9615384615385,587.9,2272.5976923076923,26
330,A09.0,4,,56.60307692307692,1012.2217948717949,643.7276923076922,2383.957435897436,39
