,basy_zyzd_jbbm_for_str_4,basy_yydj,basy_ssjczbm1_for_str_4,HAOCAI-4-4-E,JCJY-4-4-E,YP-4-4-E,ZFY-4-4-E,记录条数-4-4
999,A41.,6,59.8,3419.5788888888887,9047.270972222223,7082.453888888889,26824.907222222224,72
1025,A41.,6,86.2,4419.212608695652,12772.868695652172,14194.154347826086,49119.967391304344,23
1029,A41.,6,87.4,351.52521739130435,3022.2195652173914,1594.128695652174,7000.0743478260865,23
1035,A41.,6,88.7,413.5309677419355,3049.3451612903223,1873.5351612903228,7362.76,31
1040,A41.,6,89.5,409.1412941176471,4514.457529411765,3392.445294117647,11468.141058823529,85
1041,A41.,6,89.6,1078.2197435897435,11284.066666666666,9638.418461538462,32370.632307692307,39
1050,A41.,6,93.3,350.83156626506025,3286.2448192771085,3131.5604819277105,10054.919879518073,83
1052,A41.,6,93.9,1144.2304026845638,8873.122125279642,7607.29225950783,24998.853467561523,447
1053,A41.,6,96.0,3246.2458461538463,15491.55164102564,16643.235794871794,53617.59133333334,195
1057,A41.,6,96.7,5594.419869565218,22445.77011594203,28798.922188405795,83114.7856231884,690
1062,A41.,6,99.0,705.593076923077,7266.426538461538,10662.460961538462,28312.432307692306,52
1063,A41.,6,99.1,1327.1681481481482,7039.155925925926,7750.440370370371,22710.771111111113,27
1064,A41.,6,99.2,524.25278125,2861.9690312499997,2839.1613125,8873.01721875,320
1067,A41.,6,99.9,748.8585185185185,8000.473703703704,9830.75962962963,25739.373333333333,27
1080,A46.,6,,412.4796875,3210.921875,2924.3771875,10027.5065625,32
1134,A49.,5,,353.3314285714286,4139.4121428571425,3731.562857142857,12010.875357142857,28
1152,A49.,6,,532.5108333333333,4707.336944444444,4658.017222222222,13769.505694444444,72
1203,A52.,6,03.3,548.81,4706.357894736842,3991.888684210526,13037.195526315789,38
1243,A63.,6,49.3,458.0353846153846,1923.5307692307692,1538.2292307692308,10586.056923076922,26
1280,A86.,5,03.3,394.382619047619,4047.3630952380954,2311.1364285714285,9939.700476190475,42
1287,A86.,6,,624.0695121951219,5368.216097560975,4197.009512195123,16351.181219512197,41
1288,A86.,6,03.3,535.1680057803468,6665.820173410404,2909.1221098265896,14422.630809248554,346
1316,A87.,6,03.3,454.58902097902103,5911.460839160839,2401.5523776223777,12221.531468531468,143
1349,B00.,6,03.3,966.8430434782608,10020.050434782608,5871.29347826087,22707.953478260868,23
1375,B01.,6,,328.22846153846154,1787.9115384615386,913.52,5057.7292307692305,26
1391,B02.,3,,345.200243902439,1473.489268292683,1701.5185365853658,5234.937073170732,82
1395,B02.,3,04.2,1765.6032,971.5888,4871.536,13528.1172,25
1414,B02.,5,,316.2032558139535,1716.061511627907,1437.3039534883721,5520.590930232558,86
1418,B02.,5,04.2,1603.6880487804879,2445.65756097561,1557.9141463414635,9249.030731707317,41
1436,B02.,6,,354.21684210526314,2748.560552631579,1515.4291052631581,7117.034157894736,380
1439,B02.,6,03.6,1438.0876470588237,3043.051470588235,1199.3926470588235,14630.254117647059,68
1440,B02.,6,03.9,725.8458518518519,3020.138296296296,1548.901111111111,9537.853703703704,135
1442,B02.,6,04.2,1473.3027918781727,3696.7441624365483,1515.0717258883249,14502.291370558376,197
1444,B02.,6,04.8,575.149209039548,3154.5485875706213,2128.3821468926553,10585.596949152541,177
1445,B02.,6,04.9,1353.6652173913044,4257.95652173913,2263.3147826086956,13261.501739130434,23
1446,B02.,6,05.3,401.5072727272727,2709.906818181818,1192.66,9914.210454545455,22
