,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
1241,C05,6,27.,6151.502380952381,5783.756190476191,2274.534761904762,30823.695238095235,21
1253,C06,6,27.,11612.950217391304,7264.177391304347,3470.185217391305,44990.58826086957,46
1263,C07,6,26.,3477.968484848485,5088.099999999999,2137.836363636364,19182.42818181818,33
1311,C11,6,29.,1461.4761818181819,6877.806545454545,1769.756,13587.693090909092,55
1327,C11,6,99.,1568.7740000000001,6995.156444444444,4305.1393333333335,15978.003555555557,45
1400,C15,5,,429.18225,2943.041,1984.3725000000002,7615.347250000001,40
1407,C15,5,42.,15174.782758620691,7566.4960919540235,5336.453908045977,40198.057816091954,87
1409,C15,5,44.,601.8682857142857,3663.8914285714286,2507.614,10703.670857142859,35
1421,C15,6,,425.9203703703704,3758.2662962962963,1873.8385185185184,7607.955925925926,54
1428,C15,6,38.,845.0409756097561,4140.6463414634145,3622.3141463414636,11335.93756097561,41
1431,C15,6,42.,19650.1026142596,9396.28071297989,9614.166855575868,56669.679305301644,547
1433,C15,6,44.,757.999880952381,5633.213095238095,2171.032380952381,11495.0475,84
1434,C15,6,45.,1202.90828125,6236.5584375,2325.8721875,11924.12859375,64
1441,C15,6,92.,2034.836086956522,13165.273913043478,6129.432173913044,42719.34391304348,23
1445,C15,6,99.,916.5214084507043,4453.187816901409,3912.897676056338,12097.83176056338,142
1463,C16,3,43.,11693.22064516129,8414.991290322581,5485.4512903225805,38085.09935483871,31
1471,C16,4,,655.8104705882353,2678.7176470588233,4196.590941176471,9252.700705882353,85
1475,C16,4,43.,7581.7579166666665,9986.3475,10084.24,55506.47791666666,24
1480,C16,5,,369.7796296296296,2985.046296296296,2715.822962962963,8667.472222222223,27
1485,C16,5,43.,16003.517802197803,8626.408241758241,6545.687032967033,45115.86076923077,91
1486,C16,5,44.,978.8497727272727,3797.4829545454545,1870.464318181818,10082.152727272727,44
1497,C16,6,,387.5714814814815,4493.0633333333335,2726.138148148148,10398.881481481481,81
1502,C16,6,38.,1066.7702857142856,5475.615714285714,5727.196,16721.873714285714,35
1506,C16,6,43.,20154.535612648222,10730.72044795784,8685.869090909091,57761.68238471673,759
1507,C16,6,44.,3196.6158510638297,6156.058404255319,3584.4540957446807,18091.95484042553,188
1508,C16,6,45.,699.8498039215687,6607.3725490196075,2540.220392156863,13051.566274509803,51
1513,C16,6,54.,4060.0611320754715,7430.189056603774,5737.88462264151,25527.54679245283,106
1524,C16,6,99.,751.1361320754718,4940.478773584906,4480.617452830189,13513.909716981132,106
1550,C17,6,45.,10704.557288135593,9028.88593220339,6239.9011864406775,38940.98118644068,59
1577,C18,3,45.,5879.733939393939,5902.324545454545,5034.676363636364,25029.17515151515,33
1584,C18,4,,911.3943283582089,3061.0374626865673,5383.452089552238,12059.708208955222,67
1585,C18,4,17.,7040.648125,8070.608125,7791.579375,43724.9040625,32
1591,C18,4,45.,3614.599583333333,7953.402083333333,8776.9625,38518.32833333333,48
1600,C18,5,17.,12051.97204918033,8022.775409836066,4706.393852459017,36971.07303278689,122
1604,C18,5,45.,5821.362330097087,7367.654368932039,5324.9309708737865,28186.295048543692,103
1613,C18,6,,448.3684782608696,4008.5341304347826,3075.4610869565217,10796.03152173913,46
1614,C18,6,17.,14713.074484944533,9545.018874801903,7066.907733755944,47591.955974643424,631
1617,C18,6,38.,1218.5839285714285,5138.453928571428,9890.065,22671.07857142857,28
1621,C18,6,45.,8584.929564102564,9317.49064102564,6718.936205128205,37404.68187179487,390
1622,C18,6,46.,6299.37090909091,6475.109090909091,4126.635,24728.11409090909,22
1624,C18,6,48.,12452.72935483871,8456.018387096774,6177.444516129032,38740.227419354844,31
1627,C18,6,54.,4256.976086956522,8134.216521739131,9457.765652173912,33377.88652173913,23
1637,C18,6,99.,653.1789,3448.361,3500.4611999999997,9862.297700000001,100
1664,C19,6,48.,14075.149714285713,9223.228571428572,6006.818571428571,46167.894857142855,35
1688,C20,3,48.,7031.937857142858,6056.5845238095235,4970.013809523809,29880.317619047622,42
1693,C20,4,,875.6435344827586,2637.435344827586,4782.338534482758,10492.050689655174,116
1699,C20,4,48.,4725.6826249999995,8154.875999999999,5945.98825,39991.615125,80
1707,C20,5,,407.5503846153846,4328.3961538461535,3738.974230769231,12429.633076923077,26
